Dataset,Model,Condition,RowIndex,JSD
BIGOBENCH,Gemini-2.0-Flash,ISO,432,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,433,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,434,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,435,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,436,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,437,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,438,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,439,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,440,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,441,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,442,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,443,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,444,0.004172
BIGOBENCH,Gemini-2.0-Flash,ISO,445,0.004172
BIGOBENCH,Gemini-2.0-Flash,ISO,446,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,447,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,448,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,449,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,450,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,451,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,452,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,453,0.016817
BIGOBENCH,Gemini-2.0-Flash,ISO,454,0.023566
BIGOBENCH,Gemini-2.0-Flash,ISO,455,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,456,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,457,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,458,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,459,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,460,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,461,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,462,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,463,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,464,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,465,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,466,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,467,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,468,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,469,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,470,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,471,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,472,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,473,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,474,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,475,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,478,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,479,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,480,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,481,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,482,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,483,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,484,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,485,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,486,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,487,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,488,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,489,0.002188
BIGOBENCH,Gemini-2.0-Flash,ISO,490,0.002188
BIGOBENCH,Gemini-2.0-Flash,ISO,491,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,492,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,493,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,494,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,495,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,496,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,497,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,498,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,499,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,500,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,501,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,502,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,503,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,504,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,505,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,506,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,507,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,508,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,509,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,510,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,511,0.316807
BIGOBENCH,Gemini-2.0-Flash,ISO,512,0.316807
BIGOBENCH,Gemini-2.0-Flash,ISO,513,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,514,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,515,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,516,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,517,0.011096
BIGOBENCH,Gemini-2.0-Flash,ISO,518,0.006978
BIGOBENCH,Gemini-2.0-Flash,ISO,519,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,520,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,521,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,522,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,523,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,524,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,525,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,526,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,527,0.313228
BIGOBENCH,Gemini-2.0-Flash,ISO,528,0.313228
BIGOBENCH,Gemini-2.0-Flash,ISO,529,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,530,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,531,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,532,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,533,0.004595
BIGOBENCH,Gemini-2.0-Flash,ISO,534,0.001339
BIGOBENCH,Gemini-2.0-Flash,ISO,535,0.365855
BIGOBENCH,Gemini-2.0-Flash,ISO,536,0.365855
BIGOBENCH,Gemini-2.0-Flash,ISO,537,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,538,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,539,0.380936
BIGOBENCH,Gemini-2.0-Flash,ISO,540,0.380936
BIGOBENCH,Gemini-2.0-Flash,ISO,541,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,542,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,543,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,544,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,545,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,546,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,547,0.447575
BIGOBENCH,Gemini-2.0-Flash,ISO,548,0.447575
BIGOBENCH,Gemini-2.0-Flash,ISO,549,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,550,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,551,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,552,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,553,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,554,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,555,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,556,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,557,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,558,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,559,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,560,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,561,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,562,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,563,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,564,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,565,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,566,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,567,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,568,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,569,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,570,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,571,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,572,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,573,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,574,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,575,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,576,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,577,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,578,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,579,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,580,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,581,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,582,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,583,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,584,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,585,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,586,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,587,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,588,0.040423
BIGOBENCH,Gemini-2.0-Flash,ISO,589,0.040423
BIGOBENCH,Gemini-2.0-Flash,ISO,590,0.342122
BIGOBENCH,Gemini-2.0-Flash,ISO,591,0.342122
BIGOBENCH,Gemini-2.0-Flash,ISO,592,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,593,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,594,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,595,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,596,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,597,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,598,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,599,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,600,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,601,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,602,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,603,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,604,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,605,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,606,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,607,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,608,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,609,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,610,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,611,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,612,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,613,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,614,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,615,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,616,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,617,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,618,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,619,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,620,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,621,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,622,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,623,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,624,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,625,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,626,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,627,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,628,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,629,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,630,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO,631,0.236453
BIGOBENCH,Gemini-2.0-Flash,ISO,632,0.236453
BIGOBENCH,Gemini-2.0-Flash,ISO,633,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,634,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,635,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,636,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,637,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,638,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO,639,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),0,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),1,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),2,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),3,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),4,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),5,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),6,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),7,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),8,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),9,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),10,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),11,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),12,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),13,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),14,0.029336
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),15,0.017919
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),16,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),17,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),18,0.150643
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),19,0.122908
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),20,0.009017
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),21,0.020958
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),22,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),23,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),24,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),25,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),26,0.233845
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),27,0.233845
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),28,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),29,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),30,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),31,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),32,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),33,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),34,0.303392
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),35,0.304615
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),36,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),37,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),38,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),39,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),40,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),41,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),42,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),43,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),44,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),45,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),46,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),47,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),48,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),49,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),50,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),51,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),52,0.136873
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),53,0.136873
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),54,0.366269
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),55,0.366269
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),56,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),57,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),58,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),59,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),60,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),61,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),62,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),63,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),64,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),65,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),66,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),67,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),68,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),69,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),70,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),71,0.323332
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),72,0.323332
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),73,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),74,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),75,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),76,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),77,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),78,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),79,0.067728
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),80,0.067728
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),81,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),82,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),83,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),84,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),85,0.262755
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),86,0.262755
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),87,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),88,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),89,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),90,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),91,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),92,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),93,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),94,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),95,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),96,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),97,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),98,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),99,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),100,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),101,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),102,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),103,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),104,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),105,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),106,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),107,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),108,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),109,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),110,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),111,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),112,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),113,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),114,0.010491
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),115,0.030911
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),116,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),117,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),118,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),119,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),120,0.322443
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),121,0.322140
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),122,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),123,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),124,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),125,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),126,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),127,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),128,0.374479
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),129,0.374479
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),130,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),131,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),132,0.058074
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),133,0.060999
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),134,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),135,0.173921
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),136,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),137,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),138,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),139,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),140,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),141,0.061657
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),142,0.064190
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),143,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),144,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),145,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),146,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),147,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),148,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),151,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),152,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),153,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),154,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),155,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),156,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),157,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),158,0.066224
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),159,0.066224
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),162,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),163,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),164,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),165,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),166,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),167,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),168,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),169,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),170,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),171,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),172,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),173,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),174,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),175,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),176,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),177,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),180,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),181,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),182,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),183,0.065398
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),184,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),185,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),186,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),187,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),188,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),189,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),190,0.153452
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),191,0.153452
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),192,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),193,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),194,0.009274
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),195,0.009274
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),196,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),197,0.000000
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),198,0.015628
BIGOBENCH,Gemini-2.0-Flash,ISO (dec only),199,0.015628
